year,iso3,country,who_region,latitude,longitude,syndrome,confirmed_cases,deaths,recovered,case_fatality_rate,hospitalized,icu_admissions,human_to_human_cases
2016,SWE,Sweden,EURO,59.3,18.1,HFRS,141,0,141,0.0011,125,33,0
2016,BEL,Belgium,EURO,50.8,4.4,HFRS,87,0,87,0.0028,63,24,0
2016,FRA,France,EURO,48.9,2.3,HFRS,72,0,72,0.0037,61,21,0
2016,HRV,Croatia,EURO,45.8,16.0,HFRS,106,3,103,0.0315,99,24,0
2016,SVN,Slovenia,EURO,46.1,14.5,HFRS,40,0,40,0.0202,33,6,0
2016,GRC,Greece,EURO,37.97,23.73,HFRS,18,0,18,0.0417,16,5,0
2016,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,10,0,10,0.016,7,1,0
2017,ARG,Argentina,AMRO,-34.6,-58.4,HPS,62,15,47,0.2514,47,18,1
2017,CHL,Chile,AMRO,-33.4,-70.6,HPS,51,17,34,0.3371,37,9,1
2017,BRA,Brazil,AMRO,-15.8,-47.9,HPS,81,29,52,0.3603,76,28,0
2017,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,17,5,12,0.3354,14,2,0
2017,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,18,4,14,0.2263,14,4,0
2017,URY,Uruguay,AMRO,-34.9,-56.2,HPS,5,1,4,0.3446,4,1,0
2017,PAN,Panama,AMRO,9.0,-79.5,HPS,26,9,17,0.3805,19,6,0
2017,USA,USA,AMRO,38.9,-77.0,HPS,17,6,11,0.3794,13,4,0
2017,CAN,Canada,AMRO,45.4,-75.7,HPS,7,1,6,0.2693,5,1,0
2017,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.3295,2,0,0
2017,COL,Colombia,AMRO,4.7,-74.1,HPS,3,0,3,0.2805,2,0,0
2017,CHN,China,WPRO,39.9,116.4,HFRS,8292,246,8046,0.0297,7001,2565,0
2017,KOR,South Korea,WPRO,37.6,127.0,HFRS,709,12,697,0.0182,642,219,0
2017,JPN,Japan,WPRO,35.7,139.7,HFRS,12,0,12,0.0291,9,1,0
2017,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0232,10,3,0
2017,RUS,Russia,EURO,55.8,37.6,HFRS,3310,120,3190,0.0365,2687,745,0
2017,FIN,Finland,EURO,60.2,24.9,HFRS,1403,6,1397,0.0047,988,265,0
2017,DEU,Germany,EURO,52.5,13.4,HFRS,1115,3,1112,0.0032,973,178,0
2017,SWE,Sweden,EURO,59.3,18.1,HFRS,177,0,177,0.0021,159,34,0
2017,BEL,Belgium,EURO,50.8,4.4,HFRS,77,0,77,0.0029,54,21,0
2017,FRA,France,EURO,48.9,2.3,HFRS,110,0,110,0.0035,85,13,0
2017,HRV,Croatia,EURO,45.8,16.0,HFRS,87,4,83,0.0534,77,14,0
2017,SVN,Slovenia,EURO,46.1,14.5,HFRS,59,1,58,0.0331,51,17,0
2017,GRC,Greece,EURO,37.97,23.73,HFRS,23,1,22,0.0445,16,4,0
2017,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,6,0,6,0.0182,4,0,0
2018,ARG,Argentina,AMRO,-34.6,-58.4,HPS,105,22,83,0.2166,94,36,0
2018,CHL,Chile,AMRO,-33.4,-70.6,HPS,96,31,65,0.3284,74,12,2
2018,BRA,Brazil,AMRO,-15.8,-47.9,HPS,113,45,68,0.4061,80,13,0
2018,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,14,4,10,0.2943,10,2,0
2018,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,28,10,18,0.3687,22,8,0
2018,URY,Uruguay,AMRO,-34.9,-56.2,HPS,6,1,5,0.2715,4,1,0
2018,PAN,Panama,AMRO,9.0,-79.5,HPS,40,13,27,0.3405,31,9,0
2018,USA,USA,AMRO,38.9,-77.0,HPS,18,6,12,0.3889,14,3,0
2018,CAN,Canada,AMRO,45.4,-75.7,HPS,5,1,4,0.3312,3,0,0
2018,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.3071,1,0,0
2018,COL,Colombia,AMRO,4.7,-74.1,HPS,5,1,4,0.328,3,1,0
2018,CHN,China,WPRO,39.9,116.4,HFRS,5969,178,5791,0.0299,4602,844,0
2018,KOR,South Korea,WPRO,37.6,127.0,HFRS,527,5,522,0.0111,467,107,0
2018,JPN,Japan,WPRO,35.7,139.7,HFRS,5,0,5,0.0202,3,0,0
2018,TWN,Taiwan,WPRO,25.0,121.5,HFRS,11,0,11,0.0119,10,1,0
2018,RUS,Russia,EURO,55.8,37.6,HFRS,4596,148,4448,0.0322,3580,628,0
2018,FIN,Finland,EURO,60.2,24.9,HFRS,1016,2,1014,0.0021,925,211,0
2018,DEU,Germany,EURO,52.5,13.4,HFRS,1220,4,1216,0.0037,986,372,0
2018,SWE,Sweden,EURO,59.3,18.1,HFRS,198,0,198,0.0039,143,46,0
2018,BEL,Belgium,EURO,50.8,4.4,HFRS,114,0,114,0.0018,97,31,0
2018,FRA,France,EURO,48.9,2.3,HFRS,40,0,40,0.0015,35,11,0
2018,HRV,Croatia,EURO,45.8,16.0,HFRS,105,5,100,0.0504,98,31,0
2018,SVN,Slovenia,EURO,46.1,14.5,HFRS,35,0,35,0.0132,31,9,0
2018,GRC,Greece,EURO,37.97,23.73,HFRS,8,0,8,0.0344,7,1,0
2018,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,10,0,10,0.0192,7,1,0
2019,ARG,Argentina,AMRO,-34.6,-58.4,HPS,111,23,88,0.2079,99,25,4
2019,CHL,Chile,AMRO,-33.4,-70.6,HPS,91,25,66,0.2818,78,20,4
2019,BRA,Brazil,AMRO,-15.8,-47.9,HPS,59,23,36,0.4017,50,11,0
2019,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,9,3,6,0.3477,7,1,0
2019,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,25,7,18,0.2832,21,4,0
2019,URY,Uruguay,AMRO,-34.9,-56.2,HPS,12,2,10,0.2431,9,1,0
2019,PAN,Panama,AMRO,9.0,-79.5,HPS,15,4,11,0.3274,11,3,0
2019,USA,USA,AMRO,38.9,-77.0,HPS,14,4,10,0.3379,10,1,0
2019,CAN,Canada,AMRO,45.4,-75.7,HPS,3,0,3,0.3038,2,0,0
2019,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2893,2,0,0
2019,COL,Colombia,AMRO,4.7,-74.1,HPS,8,2,6,0.3279,6,1,0
2019,CHN,China,WPRO,39.9,116.4,HFRS,10362,423,9939,0.0409,8603,3389,0
2019,KOR,South Korea,WPRO,37.6,127.0,HFRS,265,2,263,0.0103,236,83,0
2019,JPN,Japan,WPRO,35.7,139.7,HFRS,6,0,6,0.0153,4,0,0
2019,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0255,9,2,0
2019,RUS,Russia,EURO,55.8,37.6,HFRS,2761,52,2709,0.019,2378,935,0
2019,FIN,Finland,EURO,60.2,24.9,HFRS,1652,1,1651,0.0011,1527,528,0
2019,DEU,Germany,EURO,52.5,13.4,HFRS,1211,2,1209,0.0024,968,218,0
2019,SWE,Sweden,EURO,59.3,18.1,HFRS,117,0,117,0.0017,89,24,0
2019,BEL,Belgium,EURO,50.8,4.4,HFRS,147,0,147,0.0019,105,40,0
2019,FRA,France,EURO,48.9,2.3,HFRS,138,0,138,0.0034,130,37,0
2019,HRV,Croatia,EURO,45.8,16.0,HFRS,105,2,103,0.023,83,17,0
2019,SVN,Slovenia,EURO,46.1,14.5,HFRS,30,0,30,0.0142,25,8,0
2019,GRC,Greece,EURO,37.97,23.73,HFRS,18,0,18,0.0259,16,4,0
2019,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,10,0,10,0.0235,7,1,0
2020,ARG,Argentina,AMRO,-34.6,-58.4,HPS,198,48,150,0.2436,161,59,7
2020,CHL,Chile,AMRO,-33.4,-70.6,HPS,33,8,25,0.2721,23,7,0
2020,BRA,Brazil,AMRO,-15.8,-47.9,HPS,52,23,29,0.4437,43,9,0
2020,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,16,5,11,0.3519,11,2,0
2020,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,30,8,22,0.2935,25,6,0
2020,URY,Uruguay,AMRO,-34.9,-56.2,HPS,4,0,4,0.2249,3,0,0
2020,PAN,Panama,AMRO,9.0,-79.5,HPS,13,4,9,0.3765,12,4,0
2020,USA,USA,AMRO,38.9,-77.0,HPS,47,15,32,0.3242,44,8,0
2020,CAN,Canada,AMRO,45.4,-75.7,HPS,8,3,5,0.3793,7,2,0
2020,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2389,2,0,0
2020,COL,Colombia,AMRO,4.7,-74.1,HPS,2,0,2,0.3434,1,0,0
2020,CHN,China,WPRO,39.9,116.4,HFRS,10345,479,9866,0.0463,9682,3776,0
2020,KOR,South Korea,WPRO,37.6,127.0,HFRS,471,13,458,0.0295,418,79,0
2020,JPN,Japan,WPRO,35.7,139.7,HFRS,11,0,11,0.0244,8,2,0
2020,TWN,Taiwan,WPRO,25.0,121.5,HFRS,10,0,10,0.0149,8,2,0
2020,RUS,Russia,EURO,55.8,37.6,HFRS,6211,64,6147,0.0104,4361,1043,0
2020,FIN,Finland,EURO,60.2,24.9,HFRS,1727,3,1724,0.0019,1482,304,0
2020,DEU,Germany,EURO,52.5,13.4,HFRS,734,2,732,0.0035,647,112,0
2020,SWE,Sweden,EURO,59.3,18.1,HFRS,211,0,211,0.0011,173,54,0
2020,BEL,Belgium,EURO,50.8,4.4,HFRS,65,0,65,0.0016,51,19,0
2020,FRA,France,EURO,48.9,2.3,HFRS,143,0,143,0.0011,127,30,0
2020,HRV,Croatia,EURO,45.8,16.0,HFRS,60,3,57,0.0502,55,21,0
2020,SVN,Slovenia,EURO,46.1,14.5,HFRS,50,1,49,0.0207,44,9,0
2020,GRC,Greece,EURO,37.97,23.73,HFRS,18,0,18,0.0343,15,3,0
2020,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,7,0,7,0.0284,5,1,0
2021,ARG,Argentina,AMRO,-34.6,-58.4,HPS,94,19,75,0.2058,66,12,4
2021,CHL,Chile,AMRO,-33.4,-70.6,HPS,52,20,32,0.3926,43,11,1
2021,BRA,Brazil,AMRO,-15.8,-47.9,HPS,93,38,55,0.4138,71,16,0
2021,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,24,9,15,0.392,22,5,0
2021,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,30,8,22,0.2962,24,4,0
2021,URY,Uruguay,AMRO,-34.9,-56.2,HPS,10,2,8,0.2279,7,2,0
2021,PAN,Panama,AMRO,9.0,-79.5,HPS,19,4,15,0.2607,13,5,0
2021,USA,USA,AMRO,38.9,-77.0,HPS,34,11,23,0.3409,30,10,0
2021,CAN,Canada,AMRO,45.4,-75.7,HPS,4,1,3,0.3402,3,0,0
2021,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.3314,1,0,0
2021,COL,Colombia,AMRO,4.7,-74.1,HPS,5,1,4,0.2556,3,1,0
2021,CHN,China,WPRO,39.9,116.4,HFRS,3320,88,3232,0.0267,2757,451,0
2021,KOR,South Korea,WPRO,37.6,127.0,HFRS,706,10,696,0.0145,547,123,0
2021,JPN,Japan,WPRO,35.7,139.7,HFRS,7,0,7,0.01,6,2,0
2021,TWN,Taiwan,WPRO,25.0,121.5,HFRS,6,0,6,0.0299,5,1,0
2021,RUS,Russia,EURO,55.8,37.6,HFRS,5574,106,5468,0.0191,4355,1429,0
2021,FIN,Finland,EURO,60.2,24.9,HFRS,1555,2,1553,0.0017,1232,462,0
2021,DEU,Germany,EURO,52.5,13.4,HFRS,1238,4,1234,0.004,1100,273,0
2021,SWE,Sweden,EURO,59.3,18.1,HFRS,253,0,253,0.003,182,52,0
2021,BEL,Belgium,EURO,50.8,4.4,HFRS,142,0,142,0.0013,127,37,0
2021,FRA,France,EURO,48.9,2.3,HFRS,139,0,139,0.0011,106,31,0
2021,HRV,Croatia,EURO,45.8,16.0,HFRS,53,2,51,0.0486,47,8,0
2021,SVN,Slovenia,EURO,46.1,14.5,HFRS,46,1,45,0.0253,36,13,0
2021,GRC,Greece,EURO,37.97,23.73,HFRS,23,1,22,0.0479,20,5,0
2021,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,16,0,16,0.0239,14,5,0
2022,ARG,Argentina,AMRO,-34.6,-58.4,HPS,105,33,72,0.3211,78,18,1
2022,CHL,Chile,AMRO,-33.4,-70.6,HPS,108,40,68,0.3785,94,31,3
2022,BRA,Brazil,AMRO,-15.8,-47.9,HPS,141,52,89,0.3744,112,21,0
2022,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,23,8,15,0.3602,18,2,0
2022,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,32,7,25,0.2218,28,10,0
2022,URY,Uruguay,AMRO,-34.9,-56.2,HPS,8,1,7,0.2352,7,2,0
2022,PAN,Panama,AMRO,9.0,-79.5,HPS,31,12,19,0.3951,22,6,0
2022,USA,USA,AMRO,38.9,-77.0,HPS,44,16,28,0.3863,32,11,0
2022,CAN,Canada,AMRO,45.4,-75.7,HPS,6,1,5,0.3016,4,1,0
2022,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,2,0,2,0.2465,1,0,0
2022,COL,Colombia,AMRO,4.7,-74.1,HPS,7,2,5,0.3695,5,1,0
2022,CHN,China,WPRO,39.9,116.4,HFRS,8106,351,7755,0.0433,7510,1149,0
2022,KOR,South Korea,WPRO,37.6,127.0,HFRS,550,6,544,0.011,460,102,0
2022,JPN,Japan,WPRO,35.7,139.7,HFRS,8,0,8,0.0171,6,1,0
2022,TWN,Taiwan,WPRO,25.0,121.5,HFRS,11,0,11,0.0221,7,2,0
2022,RUS,Russia,EURO,55.8,37.6,HFRS,4545,104,4441,0.023,3960,923,0
2022,FIN,Finland,EURO,60.2,24.9,HFRS,560,1,559,0.0025,524,162,0
2022,DEU,Germany,EURO,52.5,13.4,HFRS,1098,3,1095,0.0029,823,209,0
2022,SWE,Sweden,EURO,59.3,18.1,HFRS,295,0,295,0.0013,226,49,0
2022,BEL,Belgium,EURO,50.8,4.4,HFRS,106,0,106,0.003,75,20,0
2022,FRA,France,EURO,48.9,2.3,HFRS,58,0,58,0.0039,42,10,0
2022,HRV,Croatia,EURO,45.8,16.0,HFRS,87,4,83,0.0482,70,16,0
2022,SVN,Slovenia,EURO,46.1,14.5,HFRS,40,0,40,0.0179,30,8,0
2022,GRC,Greece,EURO,37.97,23.73,HFRS,12,0,12,0.0315,10,3,0
2022,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,12,0,12,0.0115,8,3,0
2023,ARG,Argentina,AMRO,-34.6,-58.4,HPS,111,23,88,0.2138,94,28,3
2023,CHL,Chile,AMRO,-33.4,-70.6,HPS,53,13,40,0.2523,49,10,1
2023,BRA,Brazil,AMRO,-15.8,-47.9,HPS,119,46,73,0.3915,92,20,0
2023,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,20,7,13,0.3799,18,3,0
2023,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,14,5,9,0.3712,12,4,0
2023,URY,Uruguay,AMRO,-34.9,-56.2,HPS,6,1,5,0.2881,5,1,0
2023,PAN,Panama,AMRO,9.0,-79.5,HPS,27,6,21,0.2523,22,4,0
2023,USA,USA,AMRO,38.9,-77.0,HPS,34,13,21,0.3958,27,9,0
2023,CAN,Canada,AMRO,45.4,-75.7,HPS,3,1,2,0.3374,2,0,0
2023,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,1,0,1,0.265,0,0,0
2023,COL,Colombia,AMRO,4.7,-74.1,HPS,8,2,6,0.3151,6,1,0
2023,CHN,China,WPRO,39.9,116.4,HFRS,9219,95,9124,0.0104,7811,2369,0
2023,KOR,South Korea,WPRO,37.6,127.0,HFRS,531,7,524,0.0148,466,80,0
2023,JPN,Japan,WPRO,35.7,139.7,HFRS,7,0,7,0.0275,6,0,0
2023,TWN,Taiwan,WPRO,25.0,121.5,HFRS,6,0,6,0.0164,4,0,0
2023,RUS,Russia,EURO,55.8,37.6,HFRS,2976,70,2906,0.0238,2628,792,0
2023,FIN,Finland,EURO,60.2,24.9,HFRS,1319,1,1318,0.0013,1237,444,0
2023,DEU,Germany,EURO,52.5,13.4,HFRS,1237,4,1233,0.0035,1154,330,0
2023,SWE,Sweden,EURO,59.3,18.1,HFRS,152,0,152,0.0029,134,44,0
2023,BEL,Belgium,EURO,50.8,4.4,HFRS,117,0,117,0.0011,92,34,0
2023,FRA,France,EURO,48.9,2.3,HFRS,100,0,100,0.0026,76,18,0
2023,HRV,Croatia,EURO,45.8,16.0,HFRS,99,4,95,0.0467,88,23,0
2023,SVN,Slovenia,EURO,46.1,14.5,HFRS,52,0,52,0.0175,45,11,0
2023,GRC,Greece,EURO,37.97,23.73,HFRS,16,0,16,0.046,14,2,0
2023,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,15,0,15,0.0158,12,1,0
2024,ARG,Argentina,AMRO,-34.6,-58.4,HPS,114,31,83,0.2754,81,22,5
2024,CHL,Chile,AMRO,-33.4,-70.6,HPS,41,14,27,0.3647,32,10,0
2024,BRA,Brazil,AMRO,-15.8,-47.9,HPS,60,19,41,0.3241,43,8,0
2024,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,21,8,13,0.3823,18,5,0
2024,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,13,3,10,0.2663,10,2,0
2024,URY,Uruguay,AMRO,-34.9,-56.2,HPS,10,2,8,0.2803,7,1,0
2024,PAN,Panama,AMRO,9.0,-79.5,HPS,42,15,27,0.3684,32,12,0
2024,USA,USA,AMRO,38.9,-77.0,HPS,56,18,38,0.3327,44,12,0
2024,CAN,Canada,AMRO,45.4,-75.7,HPS,9,3,6,0.3639,6,1,0
2024,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,3,0,3,0.2755,2,0,0
2024,COL,Colombia,AMRO,4.7,-74.1,HPS,7,2,5,0.3757,6,2,0
2024,CHN,China,WPRO,39.9,116.4,HFRS,6725,231,6494,0.0344,4977,1584,0
2024,KOR,South Korea,WPRO,37.6,127.0,HFRS,293,6,287,0.0239,221,39,0
2024,JPN,Japan,WPRO,35.7,139.7,HFRS,7,0,7,0.01,6,1,0
2024,TWN,Taiwan,WPRO,25.0,121.5,HFRS,9,0,9,0.0148,6,0,0
2024,RUS,Russia,EURO,55.8,37.6,HFRS,3594,131,3463,0.0367,2732,651,0
2024,FIN,Finland,EURO,60.2,24.9,HFRS,600,1,599,0.0019,497,150,0
2024,DEU,Germany,EURO,52.5,13.4,HFRS,655,0,655,0.0012,522,108,0
2024,SWE,Sweden,EURO,59.3,18.1,HFRS,157,0,157,0.0039,134,38,0
2024,BEL,Belgium,EURO,50.8,4.4,HFRS,104,0,104,0.0019,86,27,0
2024,FRA,France,EURO,48.9,2.3,HFRS,113,0,113,0.0015,93,23,0
2024,HRV,Croatia,EURO,45.8,16.0,HFRS,97,4,93,0.0453,80,14,0
2024,SVN,Slovenia,EURO,46.1,14.5,HFRS,51,0,51,0.0135,39,7,0
2024,GRC,Greece,EURO,37.97,23.73,HFRS,20,0,20,0.0283,15,5,0
2024,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,7,0,7,0.0202,5,0,0
2025,ARG,Argentina,AMRO,-34.6,-58.4,HPS,252,53,199,0.2104,206,59,7
2025,CHL,Chile,AMRO,-33.4,-70.6,HPS,115,33,82,0.288,80,26,3
2025,BRA,Brazil,AMRO,-15.8,-47.9,HPS,174,73,101,0.4232,158,42,0
2025,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,15,5,10,0.3687,12,2,0
2025,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,35,12,23,0.3612,28,4,0
2025,URY,Uruguay,AMRO,-34.9,-56.2,HPS,8,2,6,0.3205,7,1,0
2025,PAN,Panama,AMRO,9.0,-79.5,HPS,16,6,10,0.3816,12,3,0
2025,USA,USA,AMRO,38.9,-77.0,HPS,58,17,41,0.3067,50,8,0
2025,CAN,Canada,AMRO,45.4,-75.7,HPS,5,1,4,0.3545,4,1,0
2025,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,4,0,4,0.2482,3,0,0
2025,COL,Colombia,AMRO,4.7,-74.1,HPS,5,1,4,0.2603,3,0,0
2025,CHN,China,WPRO,39.9,116.4,HFRS,8867,321,8546,0.0363,7778,1182,0
2025,KOR,South Korea,WPRO,37.6,127.0,HFRS,313,7,306,0.0232,256,38,0
2025,JPN,Japan,WPRO,35.7,139.7,HFRS,15,0,15,0.0255,12,1,0
2025,TWN,Taiwan,WPRO,25.0,121.5,HFRS,11,0,11,0.0275,9,3,0
2025,RUS,Russia,EURO,55.8,37.6,HFRS,7608,194,7414,0.0255,5592,1777,0
2025,FIN,Finland,EURO,60.2,24.9,HFRS,1207,4,1203,0.004,896,178,0
2025,DEU,Germany,EURO,52.5,13.4,HFRS,1326,4,1322,0.0032,1229,417,0
2025,SWE,Sweden,EURO,59.3,18.1,HFRS,255,0,255,0.003,235,69,0
2025,BEL,Belgium,EURO,50.8,4.4,HFRS,132,0,132,0.0013,108,35,0
2025,FRA,France,EURO,48.9,2.3,HFRS,68,0,68,0.0016,52,10,0
2025,HRV,Croatia,EURO,45.8,16.0,HFRS,46,1,45,0.037,42,11,0
2025,SVN,Slovenia,EURO,46.1,14.5,HFRS,29,0,29,0.0123,25,6,0
2025,GRC,Greece,EURO,37.97,23.73,HFRS,23,1,22,0.0464,20,4,0
2025,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,14,0,14,0.0153,13,4,0
2026,ARG,Argentina,AMRO,-34.6,-58.4,HPS,155,37,118,0.2404,115,37,1
2026,CHL,Chile,AMRO,-33.4,-70.6,HPS,107,30,77,0.2897,92,32,4
2026,BRA,Brazil,AMRO,-15.8,-47.9,HPS,167,54,113,0.3282,120,38,0
2026,BOL,Bolivia,AMRO,-16.5,-68.2,HPS,16,5,11,0.3149,11,2,0
2026,PRY,Paraguay,AMRO,-25.3,-57.6,HPS,12,4,8,0.3607,9,2,0
2026,URY,Uruguay,AMRO,-34.9,-56.2,HPS,4,1,3,0.3,3,1,0
2026,PAN,Panama,AMRO,9.0,-79.5,HPS,46,13,33,0.2988,42,16,0
2026,USA,USA,AMRO,38.9,-77.0,HPS,53,20,33,0.3845,40,11,0
2026,CAN,Canada,AMRO,45.4,-75.7,HPS,3,0,3,0.2623,2,0,0
2026,CRI,Costa Rica,AMRO,9.9,-84.1,HPS,4,1,3,0.321,3,1,0
2026,COL,Colombia,AMRO,4.7,-74.1,HPS,4,1,3,0.2561,3,0,0
2026,CHN,China,WPRO,39.9,116.4,HFRS,3196,78,3118,0.0244,2863,834,0
2026,KOR,South Korea,WPRO,37.6,127.0,HFRS,362,8,354,0.0231,274,42,0
2026,JPN,Japan,WPRO,35.7,139.7,HFRS,14,0,14,0.0225,12,1,0
2026,TWN,Taiwan,WPRO,25.0,121.5,HFRS,12,0,12,0.0286,10,3,0
2026,RUS,Russia,EURO,55.8,37.6,HFRS,7846,216,7630,0.0276,6631,2636,0
2026,FIN,Finland,EURO,60.2,24.9,HFRS,1344,3,1341,0.0028,1178,291,0
2026,DEU,Germany,EURO,52.5,13.4,HFRS,638,1,637,0.0028,594,227,0
2026,SWE,Sweden,EURO,59.3,18.1,HFRS,188,0,188,0.0026,141,56,0
2026,BEL,Belgium,EURO,50.8,4.4,HFRS,177,0,177,0.0023,159,52,0
2026,FRA,France,EURO,48.9,2.3,HFRS,101,0,101,0.0012,82,26,0
2026,HRV,Croatia,EURO,45.8,16.0,HFRS,82,2,80,0.0349,76,14,0
2026,SVN,Slovenia,EURO,46.1,14.5,HFRS,46,1,45,0.0307,40,12,0
2026,GRC,Greece,EURO,37.97,23.73,HFRS,12,0,12,0.0262,10,2,0
2026,GBR,United Kingdom,EURO,51.5,-0.1,HFRS,7,0,7,0.0241,5,1,0
